ticker,display_name,handle,post_text,timestamp,comments,likes,views
Weapon,The Times Of India,timesofindia,"Blunder on cam! #Russia blows up North Korean weapon; celebrates thinking its Ukrainian

Watch for more details

#Russia #Ukraine #NorthKorea",2025-01-14T15:30:00.000Z,1,11,4600
Weapon,The Michael Knowles Show,MKnowlesShow,"In just a seven days, Donald Trump will be able to fire a nuclear weapon but not a pistol.",2025-01-13T20:00:00.000Z,1,93,1700
Weapon,pomepomepururin,pomepomepururin,"Roles tsukasa played: elf, reindeer, pianist, officer, boy, tree, DYING OLD MAN, dying DUDE, android, android that DIED, literal npc, literal npc but with lethal weapon and this",2025-01-14T17:32:56.000Z,1,11,83
Weapon,Survival Game News,SurvivalGN,What's your favorite light melee weapon in survival games?,2025-01-14T14:13:54.000Z,5,11,555
Weapon,BookofAEGIS,BookofAEGIS,Shut up you absolute weapon. (#avfc),2025-01-14T09:03:18.000Z,1,8,789
Weapon,TreiConfidence,TreiConfidence,"THE WEAPON ATTACHMENTS ON THE NEMESIS FORTNITE DIDNT TELL YOU ABOUT!

Now that I have your attention 

check out my new first person gun game in a padded parkour arena. 

Map Code: 9976-8293-6738",2025-01-13T02:27:11.000Z,0,18,973
Weapon,farkhan azis,farkhanazis1,The greatest weapon of a person is being able to maintain calmness even in the midst of chaos. #resilience #patience,2025-01-13T11:13:40.000Z,0,60,2200
Weapon,Anthra𝕏,Nyanthrax,"Should I roll for Wawa’s legendary weapon, or save for Daiyan, or neither?",2025-01-13T20:58:40.000Z,13,1000,9500
Hana,NoNoGirlsファン,YesYesGirls,これ凄いね #MOMOKA #HANA #NoNoGirls #ノノガ #ノノガファイナル,2025-01-13T22:52:40.000Z,24,13000,1300000
Hana,ハナ,HANA_jijon,#ブルアカ #美甘ネル,2025-01-13T10:00:02.000Z,29,8000,88000
Hana,World's Amazing Things,Hana_b30,"Dolphin copies cartwheels 
 Yogawithalysa",2025-01-14T10:45:09.000Z,1,30,2700
Hana,David | Hana,real_digidavid,Love a good 40x,2025-01-14T15:56:24.000Z,0,12,94
Hana,KABYLIE LIBRE !!!,FreeKabylie,Quand Hana Ghezzar s'habillait en petit chaperon noir pour faire croire que l'Algérie a une identité,2025-01-12T21:27:56.000Z,37,382,16000
Hana,Ryan Hana,RyanHanaWWP,Maybe the Vikings should spend another $2 million on Lions tickets so their fans can see a divisional round game.,2025-01-14T04:18:52.000Z,23,1800,63000
Hana,World's Amazing Things,Hana_b30,The beauty of the moon in all its forms,2025-01-13T20:47:33.000Z,0,45,3500
Hana,Hana ❁ Fleur Tentation【10/4は天使の日】,Hana_Fleur_T,"こんばんは
公式通販の特典情報をお届け【Hana様の直筆サイン入りブロマイド(全3種)】を3,000円以上お買い上げでプレゼント

例えば6,000円以上ご購入で2枚、9,000円以上で3枚もらえるよ全商品対象なので、ぜひGETしてね

今日も１日お疲れ様でした
穏やかな夜を⋯",2025-01-14T10:53:12.000Z,12,183,1600
Hana,Ryan Hana,RyanHanaWWP,Game going so fast you'd almost miss a patented Mo Seider reverse hit. #LGRW,2025-01-12T20:39:39.000Z,24,1300,45000
Hana,Hana Human Rights,hana_hr_eng,"Sanandaj: Farhad Menbari Arrested by Security Forces

According to reports received by the Hana Human Rights Organization, on Monday, January 13, 2025, a 30-year-old citizen identified as Farhad Menbari, a resident of Nir village near Sanandaj, was arrested by security forces.",2025-01-14T18:35:36.000Z,0,1,12
Hana,Hana Human Rights,hana_hr_eng,"Sanandaj: Farhad Menbari Arrested by Security Forces

According to reports received by the Hana Human Rights Organization, on Monday, January 13, 2025, a 30-year-old citizen identified as Farhad Menbari, a resident of Nir village near Sanandaj, was arrested by security forces.",2025-01-14T18:35:36.000Z,0,1,12
Hana,うなよん,mayalphazgirlz_,"NoNoGirls - DROP B team 

 #花 #HANA #ノノガ #NoNoGirls  #CHIKA #NAOKO #KOKONA #FUMINO  #MOMOKA #DROP #ノノガファイナル",2025-01-12T07:33:49.000Z,2,3800,525000
Hana,World's Amazing Things,Hana_b30,The beauty of the moon in all its forms,2025-01-13T20:47:33.000Z,0,45,3500
Hana,hana ᡣ𐭩高熱下が。ました多忙な為お返事遅くなります┏○,_Lovely_hana,"ウルフムーン

おやすみなさい",2025-01-14T15:15:22.000Z,0,27,174
Hana,hana,glarehana,"aile, başarı, aşk bunların hepsi için yaşamaya değer.",2025-01-12T16:17:06.000Z,4,418,10000
Hana,大納言,syakai_yurusan,"もう解放します
現場レポ　
#ノノガファイナル #ノノガ #HANA

印象に残ってたところ抜粋",2025-01-12T08:25:23.000Z,9,10000,742000
Hana,David | Hana,real_digidavid,Love a good 40x,2025-01-14T15:56:24.000Z,0,12,94
Hana,羽菜,DP_HANA79,"おやすみなさい

#DIANNAプロジェクト #MyRabbit #マイラビ #名古屋アイドル #羽菜",2025-01-12T14:02:52.000Z,15,183,1900
Hana,Hana,HanaDarkheart,useless,2025-01-13T21:40:19.000Z,18,376,7000
